025-06-07 10:54:40,284 - werkzeug - INFO -  * Restarting with stat
2025-06-07 22:30:26,079 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:26] "[33mGET /admin/reports HTTP/1.1[0m" 404 -
2025-06-07 22:30:26,108 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:26] "[33mGET /admin/reports HTTP/1.1[0m" 404 -
2025-06-07 22:30:29,127 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:29] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:30:29,229 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:29] "GET /admin/materials?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:30:29,230 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:29] "GET /admin/materials?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:30:29,246 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:29] "GET /admin/materials?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:30:29,249 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:29] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:30:29,392 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:29] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:30:29,425 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:29] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:30:33,955 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:33] "[33mGET /admin/users HTTP/1.1[0m" 404 -
2025-06-07 22:30:33,985 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:33] "[33mGET /admin/users HTTP/1.1[0m" 404 -
2025-06-07 22:30:36,448 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:36] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 22:30:36,480 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:36] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 22:30:41,810 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:41] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 22:30:41,819 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:41] "GET /login HTTP/1.1" 200 -
2025-06-07 22:30:41,850 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:41] "GET /login HTTP/1.1" 200 -
2025-06-07 22:30:49,051 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:49] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:30:49,065 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:49] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:30:49,100 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:49] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:30:49,100 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:49] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:30:49,108 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:49] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:30:49,117 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:49] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:30:49,125 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:49] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:30:49,200 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:30:49] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:31:35,972 - werkzeug - INFO -  * Restarting with stat
2025-06-07 22:31:36,512 - werkzeug - WARNING -  * Debugger is active!
2025-06-07 22:31:36,521 - werkzeug - INFO -  * Debugger PIN: 134-909-969
2025-06-07 22:31:36,579 - werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2025-06-07 22:31:43,253 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:43] "GET /login HTTP/1.1" 200 -
2025-06-07 22:31:43,297 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:43] "GET /login HTTP/1.1" 200 -
2025-06-07 22:31:44,239 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:44] "GET /login HTTP/1.1" 200 -
2025-06-07 22:31:44,435 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:44] "GET /login HTTP/1.1" 200 -
2025-06-07 22:31:44,472 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:44] "GET /login HTTP/1.1" 200 -
2025-06-07 22:31:44,602 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:44] "GET /login HTTP/1.1" 200 -
2025-06-07 22:31:44,626 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:44] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-06-07 22:31:57,368 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:57] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:31:57,382 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:57] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:31:57,497 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:57] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:31:57,498 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:57] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:31:57,508 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:57] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:31:57,511 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:57] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:31:57,537 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:31:57] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:32:30,279 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:32:30] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:32:30,283 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:32:30] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:32:30,292 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:32:30] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:32:30,324 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:32:30] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:33:32,317 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:32] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:33:32,347 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:32] "GET /admin/materials?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:33:32,348 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:32] "GET /admin/materials?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:33:32,358 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:32] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:33:32,367 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:32] "GET /admin/materials?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:33:32,555 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:32] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:33:33,643 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:33] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:33:33,688 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:33] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:33:51,939 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:51] "[33mGET /admin/users HTTP/1.1[0m" 404 -
2025-06-07 22:33:51,978 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:33:51] "[33mGET /admin/users HTTP/1.1[0m" 404 -
2025-06-07 22:34:31,701 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:34:31] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 22:34:31,842 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:34:31] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 22:34:48,355 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:34:48] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:35:26,465 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:26] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:35:26,490 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:26] "GET /admin/materials?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:35:26,492 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:26] "GET /admin/materials?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:35:26,503 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:26] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:35:26,516 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:26] "GET /admin/materials?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:35:26,695 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:26] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:35:53,014 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:53] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:35:54,797 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:54] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 22:35:54,807 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:54] "GET /login HTTP/1.1" 200 -
2025-06-07 22:35:54,841 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:54] "GET /login HTTP/1.1" 200 -
2025-06-07 22:35:56,616 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:56] "GET /register HTTP/1.1" 200 -
2025-06-07 22:35:56,651 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:56] "GET /register HTTP/1.1" 200 -
2025-06-07 22:35:59,158 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:59] "GET /login HTTP/1.1" 200 -
2025-06-07 22:35:59,196 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:35:59] "GET /login HTTP/1.1" 200 -
2025-06-07 22:36:06,775 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:06] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:36:06,780 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:06] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:36:06,932 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:06] "[35m[1mGET /user/dashboard HTTP/1.1[0m" 500 -
2025-06-07 22:36:06,966 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:06] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:36:06,967 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:06] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:36:06,976 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:06] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:36:06,985 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:06] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:36:07,134 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:07] "GET /user/dashboard?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:36:07,166 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:07] "[35m[1mGET /user/dashboard HTTP/1.1[0m" 500 -
2025-06-07 22:36:15,015 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:15] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:36:15,029 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:15] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:36:15,058 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:15] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:36:15,059 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:15] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:36:15,068 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:15] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:36:15,075 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:15] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:36:15,083 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:15] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:36:15,132 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:36:15] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:45:15,858 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:15] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:16,119 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:16] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:20,161 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:20] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:20,210 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:20] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:22,490 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:22] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:45:22,510 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:22] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:45:22,511 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:22] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:45:22,531 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:22] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:45:22,538 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:22] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:45:22,545 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:22] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:45:25,292 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:25] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:45:25,318 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:25] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:45:25,319 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:25] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:45:25,345 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:25] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:45:25,347 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:25] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:45:25,359 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:25] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-06-07 22:45:32,022 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:32] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 22:45:32,029 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:32] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:32,058 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:32] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:34,753 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:34] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:34,760 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:34] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:34,863 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:34] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:35,921 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:35] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:35,927 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:35] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:36,035 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:36] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:37,723 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:37] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:37,824 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:37] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:42,230 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:42] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:45:42,235 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:42] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:42,240 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:42] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:42,267 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:42] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:46,095 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:46] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:46,101 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:46] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:46,145 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:46] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:47,334 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:47] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:47,341 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:47] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:47,371 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:47] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:49,225 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:49] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:51,425 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:51] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 22:45:51,431 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:51] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:51,541 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:51] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:52,779 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:52] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:52,878 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:52] "GET /login HTTP/1.1" 200 -
2025-06-07 22:45:55,548 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:55] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:45:55,553 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:55] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:55,558 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:55] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:55,614 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:55] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:58,518 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:58] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:58,524 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:58] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:58,623 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:58] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:59,272 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:59,279 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:59,384 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:59,591 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:59,596 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:59,701 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:59,808 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:45:59,812 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:45:59,924 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:45:59] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:00,783 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:00] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:46:00,806 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:00] "GET /admin/materials?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 22:46:00,807 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:00] "GET /admin/materials?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 22:46:00,821 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:00] "GET /admin/materials?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 22:46:00,832 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:00] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 22:46:01,003 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:01] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 22:46:24,405 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:24] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 22:46:24,415 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:24] "GET /login HTTP/1.1" 200 -
2025-06-07 22:46:24,499 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:24] "GET /login HTTP/1.1" 200 -
2025-06-07 22:46:38,161 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:38] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 22:46:38,166 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:38] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:46:38,171 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:38] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:38,308 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:38] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:42,923 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:42] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:46:42,930 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:42] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:43,044 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:43] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:43,665 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:43] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:46:43,671 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:43] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:43,707 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:43] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 22:46:43,839 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:43] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 22:46:43,843 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 22:46:43] "GET /admin/dashboard HTTP/1.1" 200 -
